MP_GET_AMOUNT_OF_VARIATION_COMPONENT                   0x54DD6ACF   -
MP_GET_PREFERENCE_VALUE                                0x54F61C99   -
MP_GET_PROP_SETUP                                      0x1C00658B   -
MP_GET_VARIATION_SETUP                                 0x3775138E   -
MP_SET_PREFERENCE_VALUE                                0x216804D3   -
MUTE_STATIC_EMITTER                                    0xFCC0410    void MUTE_STATIC_EMITTER(int StaticEmitterIndex, boolean mute)
NETWORK_CHANGE_EXTENDED_GAME_CONFIG                    0x4CFE3998   -
NETWORK_DISPLAY_HOST_GAMER_CARD                        0x414E4E7F   -
NETWORK_EXPAND_TO_32_PLAYERS                           0x36511E0A   -
NETWORK_FINISH_EXTENDED_SEARCH                         0x1E0A7AD8   -
NETWORK_GET_FIND_RESULT                                0x282D2CAA   -
NETWORK_GET_FRIENDLY_FIRE_OPTION                       0x577144A0   -
NETWORK_GET_HEALTH_RETICULE_OPTION                     0x546F581F   -
NETWORK_GET_HOST_AVERAGE_RANK                          0x4261E4C    -
NETWORK_GET_HOST_LATENCY                               0x74093768   -
NETWORK_GET_HOST_MATCH_PROGRESS                        0x59AA0635   -
NETWORK_GET_HOST_NAME                                  0x4A8048F8   -
NETWORK_GET_HOST_SERVER_NAME                           0x31D740F    -
NETWORK_GET_LAN_SESSION                                0x48A723C1   -
NETWORK_GET_NEXT_TEXT_CHAT                             0x314E106A   -
NETWORK_GET_NUM_OPEN_PUBLIC_SLOTS                      0x4E323A0A   -
NETWORK_GET_PLAYER_ID_OF_NEXT_TEXT_CHAT                0x145B50AF   -
NETWORK_GET_SERVER_NAME                                0x3665B8D    -
NETWORK_GET_TEAM_OPTION                                0x52152E04   -
NETWORK_HAS_STRICT_NAT                                 0x2704460E   -
NETWORK_HOST_GAME_CNC                                  0x26CF21AF   -
NETWORK_HOST_GAME_E1                                   0x5BEA05E2   -
NETWORK_HOST_RENDEZVOUS_E1                             0x48032420   -
NETWORK_IS_BEING_KICKED                                0x52364369   -
NETWORK_IS_FIND_RESULT_UPDATED                         0x7ED34379   -
NETWORK_IS_FIND_RESULT_VALID                           0x51DF00D8   -
NETWORK_IS_LINK_CONNECTED                              0x14332DE0   -
NETWORK_IS_NETWORK_AVAILABLE                           0x4E11812    -
NETWORK_IS_PLAYER_TYPING                               0x5AE1245E   -
NETWORK_IS_ROCKSTART_SESSION_ID_VALID                  0x6C434E0B   -
NETWORK_IS_SESSION_ADVERTISE                           0x1B6716B8   -
NETWORK_JOIN_GAME_CNC                                  0x358F40E9   -
NETWORK_LIMIT_TO_16_PLAYERS                            0xA1D6E36    -
NETWORK_PLAYER_HAS_COMM_PRIVS                          0x2854024A   -
NETWORK_PLAYER_HAS_KEYBOARD                            0x4FE5C34    -
NETWORK_RESULT_MATCHES_SEARCH_CRITERIA                 0x767F1E44   -
NETWORK_SET_LAN_SESSION                                0x6FDA43A3   -
NETWORK_SET_LOCAL_PLAYER_CAN_TALK                      0x4CC379D0   -
NETWORK_SET_LOCAL_PLAYER_IS_TYPING                     0x141D24A6   -
NETWORK_SET_MATCH_PROGRESS                             0x5C8D66EA   -
NETWORK_SET_SCRIPT_LOBBY_STATE                         0x17767D95   -
NETWORK_SET_SERVER_NAME                                0x580E1C3D   -
NETWORK_SET_SESSION_INVITABLE                          0x5FB15E81   -
NETWORK_SET_TEXT_CHAT_RECIPIENTS                       0x3A2246BB   -
NETWORK_SHOW_PLAYER_FEEDBACK_UI                        0x6FC54C6B   -
NETWORK_START_EXTENDED_SEARCH                          0x7FD3C35    -
NETWORK_STRING_VERIFY_PENDING                          0x44AA32A7   -
NETWORK_STRING_VERIFY_SUCCEEDED                        0x3F1D4677   -
NETWORK_VERIFY_USER_STRING                             0x59884407   -
OBFUSCATE_INT                                          0x31A219FA   -
OBFUSCATE_INT_ARRAY                                    0x3EF15B6A   -
OBFUSCATE_STRING                                       0x4F12617    char * OBFUSCATE_STRING(char *str)
ON_FIRE_SCREAM                                         0x6BE062DF   void ON_FIRE_SCREAM(Ped ped)
PANIC_SCREAM                                           0x4F8B4507   void PANIC_SCREAM(Ped ped)
PED_QUEUE_CONSIDER_PEDS_WITH_FLAG_FALSE                0x555213B4   void PED_QUEUE_CONSIDER_PEDS_WITH_FLAG_FALSE(int flagid)
PED_QUEUE_CONSIDER_PEDS_WITH_FLAG_TRUE                 0x489C3A48   void PED_QUEUE_CONSIDER_PEDS_WITH_FLAG_TRUE(int flagid)
PED_QUEUE_REJECT_PEDS_WITH_FLAG_FALSE                  0x61A812F5   void PED_QUEUE_REJECT_PEDS_WITH_FLAG_FALSE(int flagid)
PED_QUEUE_REJECT_PEDS_WITH_FLAG_TRUE                   0x79E5237B   void PED_QUEUE_REJECT_PEDS_WITH_FLAG_TRUE(int flagid)
PLACE_OBJECT_RELATIVE_TO_CAR                           0x21DE7496   void PLACE_OBJECT_RELATIVE_TO_CAR(Object obj, Car car, float x, float y, float z)
PLANE_STARTS_IN_AIR                                    0xE1645CD    void PLANE_STARTS_IN_AIR(Vehicle plain)
PLAYER_HAS_FLASHING_STAR_AFTER_OFFENCE                 0x70F287A    -
PLAYER_IS_INTERACTING_WITH_GARAGE                      0x2B446480   boolean PLAYER_IS_INTERACTING_WITH_GARAGE(void)
PLAYER_IS_NEAR_FIRST_PIGEON                            0x6D631CED   boolean PLAYER_IS_NEAR_FIRST_PIGEON(float x, float y, float z)
PLAYER_IS_PISSED_OFF                                   0x7FA21A1E   boolean PLAYER_IS_PISSED_OFF(int player)
PLAYSTATS_CHEAT                                        0xF9B3A1C    void PLAYSTATS_CHEAT(int stat)
PLAYSTATS_FLOAT                                        0x6B735ED    void PLAYSTATS_FLOAT(int, float)
PLAYSTATS_INT_FLOAT                                    0x511200C7   void PLAYSTATS_INT_FLOAT(ScriptAny, int, float)
PLAYSTATS_INT_INT                                      0x7F35BFE    void PLAYSTATS_INT_INT(ScriptAny, int, int)
PLAY_CAR_ANIM                                          0x3EE5F1C    boolean PLAY_CAR_ANIM(Car car, char *animname0, char *animname1, float, boolean flag0, boolean flag1)
PLAY_SCRIPTED_CONVERSATION_FRONTEND                    0x1B1E5A     void PLAY_SCRIPTED_CONVERSATION_FRONTEND(boolean play)
POINT_CAM_AT_CAM                                       0x44717CF9   void POINT_CAM_AT_CAM(int cam, int camnext)
POINT_FIXED_CAM                                        0x4FF3F49    void POINT_FIXED_CAM(float x, float y, float z, int)
POINT_FIXED_CAM_AT_OBJ                                 0x2326335    void POINT_FIXED_CAM_AT_OBJ(Object obj, int cam)
POINT_FIXED_CAM_AT_PED                                 0x3D3B5D94   void POINT_FIXED_CAM_AT_PED(Ped ped, int cam)
POINT_FIXED_CAM_AT_POS                                 0x6D4E2A4A   void POINT_FIXED_CAM_AT_POS(float x, float y, float z, int cam)
POINT_FIXED_CAM_AT_VEHICLE                             0x52FF28DF   void POINT_FIXED_CAM_AT_VEHICLE(Vehicle veh, int cam)
POW                                                    0x5ADD1F46   float POW(float base, float power)
PRINTFLOAT2                                            0x108A527F   -
PRINTINT2                                              0x49B35C2D   -
PRINT_BIG_Q                                            0x2B2E39BB   void PRINT_BIG_Q(char *gxtentry, int time, int flag)
PRINT_HELP_FOREVER_WITH_TWO_NUMBERS                    0x795227EE   void PRINT_HELP_FOREVER_WITH_TWO_NUMBERS(char *gxtentry, int, int)
PRINT_HELP_OVER_FRONTEND                               0x1C334022   void PRINT_HELP_OVER_FRONTEND(char *gxtentry)
PRINT_HELP_WITH_TWO_NUMBERS                            0x76D157A    void PRINT_HELP_WITH_TWO_NUMBERS(char *gxtentry, int, int)
PRINT_MISSION_DESCRIPTION                              0x65712730   -
PRINT_STRING_WITH_LITERAL_STRING                       0x3F89280B   void PRINT_STRING_WITH_LITERAL_STRING(char *gxtentry, char *string, int time, int flag)
PRINT_STRING_WITH_SUBSTRING_GIVEN_HASH_KEY_NOW         0xFD3647     void PRINT_STRING_WITH_SUBSTRING_GIVEN_HASH_KEY_NOW(char *gxtkey0, uint gxtkey1, int time, int style)
PRINT_STRING_WITH_TWO_LITERAL_STRINGS                  0x19486759   void PRINT_STRING_WITH_TWO_LITERAL_STRINGS(char *gxtentry, char *string1, char *string2, int time, int flag)
PRINT_STRING_WITH_TWO_LITERAL_STRINGS_NOW              0x7DE7708E   void PRINT_STRING_WITH_TWO_LITERAL_STRINGS_NOW(char *gxtentry, char *string1, char *string2, int time, int flag)
PRINT_WITH_2_NUMBERS_BIG                               0x43197215   void PRINT_WITH_2_NUMBERS_BIG(char *gxtentry, int, int, int time, int flag)
PRINT_WITH_3_NUMBERS                                   0x5FE61572   void PRINT_WITH_3_NUMBERS(char *gxtentry, int, int, int, int time, int flag)
PRINT_WITH_3_NUMBERS_NOW                               0x1A4D0C60   void PRINT_WITH_3_NUMBERS_NOW(char *gxtentry, int, int, int, int time, int flag)
PRINT_WITH_4_NUMBERS                                   0x4D4F65AE   void PRINT_WITH_4_NUMBERS(char *gxtentry, int, int, int, int, int time, int flag)
PRINT_WITH_4_NUMBERS_NOW                               0x5CCD150B   void PRINT_WITH_4_NUMBERS_NOW(char *gxtentry, int, int, int, int, int time, int flag)
PRINT_WITH_5_NUMBERS                                   0x2CC356D0   void PRINT_WITH_5_NUMBERS(char *gxtentry, int, int, int, int, int, int time, int flag)
PRINT_WITH_5_NUMBERS_NOW                               0x5EC2479B   void PRINT_WITH_5_NUMBERS_NOW(char *gxtentry, int, int, int, int, int, int time, int flag)
PRINT_WITH_6_NUMBERS                                   0x3A01F39    void PRINT_WITH_6_NUMBERS(char *gxtentry, int, int, int, int, int, int, int time, int flag)
PRINT_WITH_6_NUMBERS_NOW                               0x156E12CA   void PRINT_WITH_6_NUMBERS_NOW(char *gxtentry, int, int, int, int, int, int, int time, int flag)
READ_KILL_FRENZY_STATUS                                0x3F9F0CF5   int READ_KILL_FRENZY_STATUS(void)
READ_LOBBY_PREFERENCE                                  0x177A3DA4   -
REGISTER_FLOAT_STAT                                    0x347E05F3   void REGISTER_FLOAT_STAT(int stat, float val)
REGISTER_MOD                                           0x327866F6   -
REGISTER_MODEL_FOR_RANK_POINTS                         0x39E61536   -
REGISTER_ODDJOB_MISSION_PASSED                         0x1B0963AF   void REGISTER_ODDJOB_MISSION_PASSED(void)
RELEASE_ENTITY_FROM_ROPE_FOR_OBJECT                    0x7A575AC9   -
RELEASE_SCRIPT_CONTROLLED_MICROPHONE                   0x2F907FF2   void RELEASE_SCRIPT_CONTROLLED_MICROPHONE(void)
RELEASE_TWO_PLAYER_DISTANCE                            0x6423636D   -
REMOVE_ADDITIONAL_POPULATION_MODEL                     0x602112FC   void REMOVE_ADDITIONAL_POPULATION_MODEL(uint model)
REMOVE_ALL_INACTIVE_GROUPS_FROM_CLEANUP_LIST           0x622E3D34   void REMOVE_ALL_INACTIVE_GROUPS_FROM_CLEANUP_LIST(void)
REMOVE_ALL_NETWORK_RESTART_POINTS                      0x3FC034EB   -
REMOVE_BLIP_AND_CLEAR_INDEX                            0x66385B6C   void REMOVE_BLIP_AND_CLEAR_INDEX(int blip)
REMOVE_CHAR_FROM_CAR_MAINTAIN_POSITION                 0x3DA4533F   void REMOVE_CHAR_FROM_CAR_MAINTAIN_POSITION(Ped ped, Car car)
REMOVE_CLOSE_MIC_PED                                   0x72B73FBA   void REMOVE_CLOSE_MIC_PED(Ped ped)
REMOVE_IPL_DISCREETLY                                  0x658F21AF   void REMOVE_IPL_DISCREETLY(char *iplname)
REMOVE_NAVMESH_REQUIRED_REGION                         0x772660D7   boolean REMOVE_NAVMESH_REQUIRED_REGION(float, float)
REMOVE_PED_QUEUE                                       0x2FB410E4   -
REMOVE_PROJTEX_IN_RANGE                                0x170F0D58   void REMOVE_PROJTEX_IN_RANGE(float x, float y, float z, float radius)
REMOVE_PTFX                                            0x4AF643D5   void REMOVE_PTFX(uint ptfx)
REMOVE_PTFX_FROM_OBJECT                                0x4D7775BA   void REMOVE_PTFX_FROM_OBJECT(Object obj)
REMOVE_PTFX_FROM_VEHICLE                               0x3FB14EC5   void REMOVE_PTFX_FROM_VEHICLE(Vehicle veh)
REMOVE_RC_BUGGY                                        0x48BC2249   -
REMOVE_SCRIPT_MIC                                      0x4307784F   void REMOVE_SCRIPT_MIC(void)
REMOVE_SPHERE                                          0x12A909C9   -
REMOVE_USER_3D_MARKER                                  0xC607EB8    -
RENDER_LOADING_CLOCK                                   0xCD70514    -
RENDER_RADIOHUD_SPRITE_IN_LOBBY                        0x11887D84   -
RENDER_RADIOHUD_SPRITE_IN_MOBILE_PHONE                 0x704D5747   -
REPORT_CRIME                                           0x76B4C7C    void REPORT_CRIME(float x, float y, float z, char *name)
REPORT_DISPATCH                                        0x388D6B44   void REPORT_DISPATCH(int id, float x, float y, float z)
REPORT_POLICE_SPOTTING_SUSPECT                         0x7D97F81    void REPORT_POLICE_SPOTTING_SUSPECT(Vehicle veh)
REPORT_SUSPECT_ARRESTED                                0x8932D3     void REPORT_SUSPECT_ARRESTED(void)
REPORT_SUSPECT_DOWN                                    0x6A660231   void REPORT_SUSPECT_DOWN(void)
REQUEST_ALL_SLODS_IN_WORLD                             0x39264921   void REQUEST_ALL_SLODS_IN_WORLD(void)
RESERVE_NETWORK_MISSION_OBJECTS                        0x720A4D47   -
RESET_ACHIEVEMENTS_AWARD                               0x11E22D1B   void RESET_ACHIEVEMENTS_AWARD(void)
RESET_ARMOUR_PICKUP_NETWORK_REGEN_TIME                 0x5B4F27F9   -
RESET_CAM_SPLINE_CUSTOM_SPEED_GRAPH                    0x13135C95   void RESET_CAM_SPLINE_CUSTOM_SPEED_GRAPH(void)
RESET_CONSOLE_COMMAND                                  0x26B6430B   -
RESET_HEALTH_PICKUP_NETWORK_REGEN_TIME                 0x8237C10    -
RESET_LATEST_CONSOLE_COMMAND                           0x6F94DB7    -
RESET_LOCAL_PLAYER_WEAPON_STAT                         0x6C1344C6   void RESET_LOCAL_PLAYER_WEAPON_STAT(int wtype, int wid)
RESET_MONEY_PICKUP_NETWORK_REGEN_TIME                  0x12FB7D2A   -
RESET_NETWORK_RESTART_NODE_GROUP_MAPPING               0x8C12FAE    -
RESET_NO_LAW_VEHICLES_DESTROYED_BY_LOCAL_PLAYER        0x63615A6D   void RESET_NO_LAW_VEHICLES_DESTROYED_BY_LOCAL_PLAYER(void)
RESET_NUM_OF_MODELS_KILLED_BY_PLAYER                   0xFB17679    void RESET_NUM_OF_MODELS_KILLED_BY_PLAYER(uint model)
RESET_WEAPON_PICKUP_NETWORK_REGEN_TIME                 0x5F3459B2   -
RESTART_SCRIPTED_CONVERSATION                          0x43A67F1B   void RESTART_SCRIPTED_CONVERSATION(void)
SAVE_SETTINGS                                          0x584C3830   void SAVE_SETTINGS(void)
SEARCH_CRITERIA_CONSIDER_PEDS_WITH_FLAG_FALSE          0x2A860E89   void SEARCH_CRITERIA_CONSIDER_PEDS_WITH_FLAG_FALSE(int flagid)
SEARCH_CRITERIA_REJECT_PEDS_WITH_FLAG_FALSE            0xA0444B3    void SEARCH_CRITERIA_REJECT_PEDS_WITH_FLAG_FALSE(int flagid)
SECUROM_SPOT_CHECK1                                    0x63576E53   boolean SECUROM_SPOT_CHECK1(void)
SECUROM_SPOT_CHECK2                                    0x1F40505C   boolean SECUROM_SPOT_CHECK2(void)
SECUROM_SPOT_CHECK3                                    0x5D1C0A6A   boolean SECUROM_SPOT_CHECK3(void)
SECUROM_SPOT_CHECK4                                    0x764236CE   boolean SECUROM_SPOT_CHECK4(void)
SELECT_WEAPONS_FOR_VEHICLE                             0x7AD71A55   void SELECT_WEAPONS_FOR_VEHICLE(Vehicle veh, int weapon)
SEND_CLIENT_BROADCAST_VARIABLES_NOW                    0x36B40989   -
SEND_HOST_BROADCAST_VARIABLES_NOW                      0xE4741E1    -
SETTIMERC                                              0x499852DB   void SETTIMERC(int)
SET_ADVANCED_BOOL_IN_DECISION_MAKER                    0x709D2036   void SET_ADVANCED_BOOL_IN_DECISION_MAKER(int dm, int, int, int, boolean)
SET_ALLOW_DUMMY_CONVERSIONS                            0x8AB2787    void SET_ALLOW_DUMMY_CONVERSIONS(boolean set)
SET_ALL_PEDS_SPAWNED_ARE_COPS                          0x632630C5   -
SET_ALTERNATIVE_HEAD_FOR_PED_QUEUE                     0x5B814784   -
SET_AMBIENT_PLANES_SPEED_MULTIPLIER                    0x4B470947   void SET_AMBIENT_PLANES_SPEED_MULTIPLIER(float multiplier)
SET_AREA_NAME                                          0x3C3879C6   -
SET_BIKE_RIDER_WILL_PUT_FOOT_DOWN_WHEN_STOPPED         0x6E77153D   void SET_BIKE_RIDER_WILL_PUT_FOOT_DOWN_WHEN_STOPPED(Vehicle bike, boolean set)
SET_BLIP_COORDINATES                                   0x3D91564E   void SET_BLIP_COORDINATES(int blip, float x, float y, float z)
SET_BLOCK_CAMERA_TOGGLE                                0x45C63B22   void SET_BLOCK_CAMERA_TOGGLE(boolean set)
SET_CAMERA_AUTO_SCRIPT_ACTIVATION                      0x31D53B3D   void SET_CAMERA_AUTO_SCRIPT_ACTIVATION(boolean set)
SET_CAMERA_BEGIN_CAM_COMMANDS_REQUIRED                 0x3B12ED0    void SET_CAMERA_BEGIN_CAM_COMMANDS_REQUIRED(boolean set)
SET_CAMERA_STATE                                       0x4ED45146   void SET_CAMERA_STATE(int cam, int state)
SET_CAM_INHERIT_ROLL_OBJECT                            0x208B4A6A   void SET_CAM_INHERIT_ROLL_OBJECT(int cam, Object obj)
SET_CAM_INHERIT_ROLL_PED                               0x9A34209    void SET_CAM_INHERIT_ROLL_PED(int cam, Ped ped)
SET_CAM_INTERP_DETAIL_ROT_STYLE_ANGLES                 0x5F7307F4   void SET_CAM_INTERP_DETAIL_ROT_STYLE_ANGLES(int)
SET_CAM_INTERP_DETAIL_ROT_STYLE_QUATS                  0x439C47D5   void SET_CAM_INTERP_DETAIL_ROT_STYLE_QUATS(int)
SET_CAM_POINT_DAMPING_PARAMS                           0x57AC39F5   void SET_CAM_POINT_DAMPING_PARAMS(int cam, float x, float y, float z)
SET_CAM_ROLL                                           0x4C5142C0   void SET_CAM_ROLL(int cam, float roll)
SET_CAM_SPLINE_CUSTOM_SPEED_GRAPH                      0x391B5A76   void SET_CAM_SPLINE_CUSTOM_SPEED_GRAPH(float speed)
SET_CAR_ALLOWED_TO_DROWN                               0x31026CE0   void SET_CAR_ALLOWED_TO_DROWN(Car car, boolean allowed)
SET_CAR_ALWAYS_CREATE_SKIDS                            0xB9F0356    void SET_CAR_ALWAYS_CREATE_SKIDS(Car car, boolean set)
SET_CAR_ANIM_CURRENT_TIME                              0x4485574    void SET_CAR_ANIM_CURRENT_TIME(Car car, char *animname0, char *animname1, float time)
SET_CAR_ANIM_SPEED                                     0x74CD7D1F   void SET_CAR_ANIM_SPEED(Car car, char *animname0, char *animname1, float speed)
SET_CAR_DISTANCE_AHEAD_MULTIPLIER                      0x71B6690    void SET_CAR_DISTANCE_AHEAD_MULTIPLIER(Car car, float multiplier)
SET_CAR_EXISTS_ON_ALL_MACHINES                         0x7BAC73DF   -
SET_CAR_FOV_FADE_MULT                                  0x5EEE6ADB   void SET_CAR_FOV_FADE_MULT(float multiplier)
SET_CAR_FOV_MAX                                        0x3FBF13BD   void SET_CAR_FOV_MAX(float maxfov)
SET_CAR_FOV_MIN                                        0x68F59E3    void SET_CAR_FOV_MIN(float minfov)
SET_CAR_FOV_RATE                                       0x536B4F4A   void SET_CAR_FOV_RATE(float rate)
SET_CAR_FOV_START_SPEED                                0x3CF41D47   void SET_CAR_FOV_START_SPEED(float speed)
SET_CAR_FOV_START_SPEED_BOAT                           0x40FC5520   void SET_CAR_FOV_START_SPEED_BOAT(float speed)
SET_CAR_LANE_SHIFT                                     0x10FD2442   void SET_CAR_LANE_SHIFT(Car car, float shift)
SET_CAR_MOTION_BLUR_EFFECT_BOAT                        0x7D106167   void SET_CAR_MOTION_BLUR_EFFECT_BOAT(float blur)
SET_CAR_NOT_DAMAGED_BY_RELATIONSHIP_GROUP              0x3AAD447A   void SET_CAR_NOT_DAMAGED_BY_RELATIONSHIP_GROUP(Car car, boolean set, int group)
SET_CAR_STAY_IN_FAST_LANE                              0x5EAD47E8   void SET_CAR_STAY_IN_FAST_LANE(Car car, boolean set)
SET_CAR_STAY_IN_SLOW_LANE                              0x1B8B3973   void SET_CAR_STAY_IN_SLOW_LANE(Car car, boolean set)
SET_CAR_STOP_CLONING                                   0x407371FF   -
SET_CAR_TRACTION                                       0x278F2D0A   void SET_CAR_TRACTION(Car car, float traction)
SET_CAR_WATERTIGHT                                     0x31017E6E   void SET_CAR_WATERTIGHT(Car car, boolean set)
SET_CELLPHONE_RANKED                                   0x47E03E87   -
SET_CHAR_ALLOWED_TO_RUN_ON_BOATS                       0x662235A5   void SET_CHAR_ALLOWED_TO_RUN_ON_BOATS(Ped ped, boolean set)
SET_CHAR_ALL_ANIMS_SPEED                               0x5BDB7E2C   void SET_CHAR_ALL_ANIMS_SPEED(Ped ped, float speed)
SET_CHAR_ANIM_BLEND_OUT_DELTA                          0xA1FCE      void SET_CHAR_ANIM_BLEND_OUT_DELTA(Ped ped, char *AnimName0, char *AnimName1, float delta)
SET_CHAR_ANIM_PLAYING_FLAG                             0x52DA430A   boolean SET_CHAR_ANIM_PLAYING_FLAG(Ped ped, char *AnimName0, char *AnimName1, boolean flag)
SET_CHAR_BLEEDING                                      0x38330B4A   void SET_CHAR_BLEEDING(Ped ped, boolean set)
SET_CHAR_BULLETPROOF_VEST                              0x76A7E4E    void SET_CHAR_BULLETPROOF_VEST(Ped ped, boolean set)
SET_CHAR_COORDINATES_DONT_CLEAR_PLAYER_TASKS           0x3458600C   void SET_CHAR_COORDINATES_DONT_CLEAR_PLAYER_TASKS(Ped ped, float x, float y, float z)
SET_CHAR_COORDINATES_DONT_WARP_GANG_NO_OFFSET          0x355F3FEB   void SET_CHAR_COORDINATES_DONT_WARP_GANG_NO_OFFSET(Ped ped, float x, float y, float z)
SET_CHAR_DEFENSIVE_AREA_ATTACHED_TO_CAR                0x7191562B   -
SET_CHAR_DEFENSIVE_AREA_ATTACHED_TO_PED                0x51C00627   void SET_CHAR_DEFENSIVE_AREA_ATTACHED_TO_PED(Ped ped, Ped pednext, float x0, float y0, float z0, float x1, float y1, float z1, int, int)
SET_CHAR_DUCKING_TIMED                                 0x3A7647     void SET_CHAR_DUCKING_TIMED(Ped ped, int timed)
SET_CHAR_MAX_MOVE_BLEND_RATIO                          0x640E7764   void SET_CHAR_MAX_MOVE_BLEND_RATIO(Ped ped, float ratio)
SET_CHAR_MELEE_ACTION_FLAG2                            0x265E37E1   void SET_CHAR_MELEE_ACTION_FLAG2(Ped ped, boolean set)
SET_CHAR_MOVEMENT_ANIMS_BLOCKED                        0x346B4FE7   void SET_CHAR_MOVEMENT_ANIMS_BLOCKED(Ped ped, boolean set)
SET_CHAR_PROP_INDEX_TEXTURE                            0x57390041   void SET_CHAR_PROP_INDEX_TEXTURE(Ped ped, int, int, int)
SET_CHAR_PROVIDE_COVERING_FIRE                         0x1A827B2C   void SET_CHAR_PROVIDE_COVERING_FIRE(Ped ped, boolean set)
SET_CHAR_SIGNAL_AFTER_KILL                             0x6C6C1CF3   void SET_CHAR_SIGNAL_AFTER_KILL(Ped ped, boolean set)
SET_CHAR_USES_UPPERBODY_DAMAGE_ANIMS_ONLY              0x268F1413   void SET_CHAR_USES_UPPERBODY_DAMAGE_ANIMS_ONLY(Ped ped, boolean set)
SET_CHAR_WALK_ALONGSIDE_LEADER_WHEN_APPROPRIATE        0x41121D51   void SET_CHAR_WALK_ALONGSIDE_LEADER_WHEN_APPROPRIATE(Ped ped, boolean set)
SET_CHAR_WATCH_MELEE                                   0x142A5E83   void SET_CHAR_WATCH_MELEE(Ped ped, boolean set)
SET_CHAR_WILL_TRY_TO_LEAVE_BOAT_AFTER_LEADER           0x62AB2AB4   void SET_CHAR_WILL_TRY_TO_LEAVE_BOAT_AFTER_LEADER(Ped ped, boolean set)
SET_CHAR_WILL_TRY_TO_LEAVE_WATER                       0x1D1B6750   void SET_CHAR_WILL_TRY_TO_LEAVE_WATER(Ped ped, boolean set)
SET_CLEAR_HELP_IN_MISSION_CLEANUP                      0x4371559F   void SET_CLEAR_HELP_IN_MISSION_CLEANUP(boolean set)
SET_CLEAR_MANIFOLDS                                    0x5B7A738C   void SET_CLEAR_MANIFOLDS(boolean set)
SET_COLLECTABLE1_TOTAL                                 0x79574B3B   void SET_COLLECTABLE1_TOTAL(int total)
SET_CONTENTS_OF_TEXT_WIDGET                            0x6B9C6127   -
SET_CONVERTIBLE_ROOF                                   0x3A9A0869   void SET_CONVERTIBLE_ROOF(Car car, boolean set)
SET_CREDITS_TO_RENDER_BEFORE_FADE                      0x35FA026D   void SET_CREDITS_TO_RENDER_BEFORE_FADE(boolean set)
SET_DANCE_SHAKE_ACTIVE_THIS_UPDATE                     0x1E880709   void SET_DANCE_SHAKE_ACTIVE_THIS_UPDATE(float shake)
SET_DANCE_SHAKE_INACTIVE_IMMEDIATELY                   0x2DAE50C0   void SET_DANCE_SHAKE_INACTIVE_IMMEDIATELY(void)
SET_DEATH_WEAPONS_PERSIST                              0x49F86791   void SET_DEATH_WEAPONS_PERSIST(Ped ped, boolean set)
SET_DEBUG_TEXT_VISIBLE                                 0x39D87BD6   -
SET_DEFAULT_GLOBAL_INSTANCE_PRIORITY                   0x58E835E4   void SET_DEFAULT_GLOBAL_INSTANCE_PRIORITY(void)
SET_DEFAULT_TARGET_SCORING_FUNCTION                    0xB164EF2    void SET_DEFAULT_TARGET_SCORING_FUNCTION(Ped ped, ScriptAny)
SET_DISABLE_PLAYER_SHOVE_ANIMATION                     0x73F869CF   void SET_DISABLE_PLAYER_SHOVE_ANIMATION(Ped ped, boolean disable)
SET_DISPLAY_PLAYER_NAME_AND_ICON                       0x7370330    -
SET_DOOR_STATE                                         0x7E3D3430   void SET_DOOR_STATE(Object door, boolean flag, float)
SET_ENABLE_RC_DETONATE                                 0x1FC96A99   void SET_ENABLE_RC_DETONATE(boolean set)
SET_ENABLE_RC_DETONATE_ON_CONTACT                      0x7BD06E31   void SET_ENABLE_RC_DETONATE_ON_CONTACT(boolean set)
SET_EVENT_PRECEDENCE                                   0x40C54978   -
SET_EXTRA_HOSPITAL_RESTART_POINT                       0x4B6E368D   void SET_EXTRA_HOSPITAL_RESTART_POINT(float x, float y, float z, float, float)
SET_EXTRA_POLICE_STATION_RESTART_POINT                 0x1C4E7A79   void SET_EXTRA_POLICE_STATION_RESTART_POINT(float x, float y, float z, float, float)
SET_FADE_IN_AFTER_LOAD                                 0x5384065B   void SET_FADE_IN_AFTER_LOAD(boolean set)
SET_FAKE_WANTED_CIRCLE                                 0x3CEE0376   void SET_FAKE_WANTED_CIRCLE(float x, float y, float radius)
SET_FILTER_MENU_ON                                     0x18F43649   -
SET_FILTER_SAVE_SETTING                                0x47F971E8   void SET_FILTER_SAVE_SETTING(int filterid, int setting)
SET_FIXED_CAM_POS                                      0x511A3B01   void SET_FIXED_CAM_POS(float x, float y, float z)
SET_FOLLOW_VEHICLE_PITCH_LIMIT_DOWN                    0x2F65CB2    void SET_FOLLOW_VEHICLE_PITCH_LIMIT_DOWN(float pitchdownlim)
SET_FOLLOW_VEHICLE_PITCH_LIMIT_UP                      0x5567728E   void SET_FOLLOW_VEHICLE_PITCH_LIMIT_UP(float pitchuplim)
SET_FORCE_LOOK_BEHIND                                  0x64961488   void SET_FORCE_LOOK_BEHIND(boolean set)
SET_FORCE_PLAYER_TO_ENTER_THROUGH_DIRECT_DOOR          0x79B73666   void SET_FORCE_PLAYER_TO_ENTER_THROUGH_DIRECT_DOOR(Ped ped, boolean set)
SET_FOV_CHANNEL_SCRIPT                                 0x68AB6E72   void SET_FOV_CHANNEL_SCRIPT(boolean set)
